Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Rainfall_Category,Growing_Degree_Days,Temperature_Category,Pesticide_Category,Rainfall_Temp_Ratio,Yield_per_Pesticide
Japan,Potatoes,1997,307549,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,3.8529265925836658
Japan,Potatoes,1997,307549,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,3.8529265925836658
Japan,Potatoes,1997,307549,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,3.8529265925836658
Japan,Potatoes,1997,307549,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,3.8529265925836658
Japan,"Rice, paddy",1997,64163,1668.0,79821.18,15.76,High,5.76,Moderate,Very High,105.83756345177665,0.8038242002410859
Japan,"Rice, paddy",1997,64163,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,0.8038242002410859
Japan,"Rice, paddy",1997,64163,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,0.8038242002410859
Japan,"Rice, paddy",1997,64163,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,0.8038242002410859
Japan,"Rice, paddy",1997,64163,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,0.8038242002410859
Japan,Soybeans,1997,17380,1668.0,79821.18,15.76,High,5.76,Moderate,Very High,105.83756345177665,0.21773396817776716
Japan,Soybeans,1997,17380,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,0.21773396817776716
Japan,Soybeans,1997,17380,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,0.21773396817776716
Japan,Soybeans,1997,17380,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,0.21773396817776716
Japan,Soybeans,1997,17380,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,0.21773396817776716
Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.76,High,5.76,Moderate,Very High,105.83756345177665,3.044404449991218
Japan,Sweet potatoes,1997,243011,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,3.044404449991218
Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,3.044404449991218
Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,3.044404449991218
Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,3.044404449991218
Japan,Wheat,1997,36387,1668.0,79821.18,15.76,High,5.76,Moderate,Very High,105.83756345177665,0.45585074223730804
Japan,Wheat,1997,36387,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,0.45585074223730804
Japan,Wheat,1997,36387,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,0.45585074223730804
Japan,Wheat,1997,36387,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,0.45585074223730804
Japan,Wheat,1997,36387,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,0.45585074223730804
Japan,Yams,1997,209840,1668.0,79821.18,15.76,High,5.76,Moderate,Very High,105.83756345177665,2.6288432613591866
Japan,Yams,1997,209840,1668.0,79821.18,13.43,High,3.4299999999999997,Moderate,Very High,124.19955323901713,2.6288432613591866
Japan,Yams,1997,209840,1668.0,79821.18,15.89,High,5.890000000000001,Moderate,Very High,104.97168030207678,2.6288432613591866
Japan,Yams,1997,209840,1668.0,79821.18,15.37,High,5.369999999999999,Moderate,Very High,108.523096942095,2.6288432613591866
Japan,Yams,1997,209840,1668.0,79821.18,15.39,High,5.390000000000001,Moderate,Very High,108.38206627680312,2.6288432613591866
Japan,Maize,1998,24468,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,0.30653134254163444
Japan,Maize,1998,24468,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,0.30653134254163444
Japan,Maize,1998,24468,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,0.30653134254163444
Japan,Maize,1998,24468,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,0.30653134254163444
Japan,Maize,1998,24468,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,0.30653134254163444
Japan,Potatoes,1998,307608,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,3.853665735513613
Japan,Potatoes,1998,307608,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,3.853665735513613
Japan,Potatoes,1998,307608,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,3.853665735513613
Japan,Potatoes,1998,307608,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,3.853665735513613
Japan,Potatoes,1998,307608,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,3.853665735513613
Japan,"Rice, paddy",1998,62188,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,0.7790817038572487
Japan,"Rice, paddy",1998,62188,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,0.7790817038572487
Japan,"Rice, paddy",1998,62188,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,0.7790817038572487
Japan,"Rice, paddy",1998,62188,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,0.7790817038572487
Japan,"Rice, paddy",1998,62188,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,0.7790817038572487
Japan,Soybeans,1998,14495,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,0.18159113168795943
Japan,Soybeans,1998,14495,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,0.18159113168795943
Japan,Soybeans,1998,14495,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,0.18159113168795943
Japan,Soybeans,1998,14495,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,0.18159113168795943
Japan,Soybeans,1998,14495,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,0.18159113168795943
Japan,Sweet potatoes,1998,249781,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,3.129217969241131
Japan,Sweet potatoes,1998,249781,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,3.129217969241131
Japan,Sweet potatoes,1998,249781,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,3.129217969241131
Japan,Sweet potatoes,1998,249781,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,3.129217969241131
Japan,Sweet potatoes,1998,249781,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,3.129217969241131
Japan,Wheat,1998,35111,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,0.43986521039640863
Japan,Wheat,1998,35111,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,0.43986521039640863
Japan,Wheat,1998,35111,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,0.43986521039640863
Japan,Wheat,1998,35111,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,0.43986521039640863
Japan,Wheat,1998,35111,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,0.43986521039640863
Japan,Yams,1998,200786,1668.0,79821.18,16.72,High,6.719999999999999,Moderate,Very High,99.76076555023924,2.5154161412279143
Japan,Yams,1998,200786,1668.0,79821.18,13.74,High,3.74,Moderate,Very High,121.39737991266375,2.5154161412279143
Japan,Yams,1998,200786,1668.0,79821.18,16.74,High,6.739999999999998,Moderate,Very High,99.64157706093191,2.5154161412279143
Japan,Yams,1998,200786,1668.0,79821.18,16.39,High,6.390000000000001,Moderate,Very High,101.76937156802929,2.5154161412279143
Japan,Yams,1998,200786,1668.0,79821.18,16.45,High,6.449999999999999,Moderate,Very High,101.39817629179332,2.5154161412279143
Japan,Maize,1999,24000,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,0.3006683104871353
Japan,Maize,1999,24000,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,0.3006683104871353
Japan,Maize,1999,24000,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,0.3006683104871353
Japan,Maize,1999,24000,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,0.3006683104871353
Japan,Potatoes,1999,303275,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,3.799382577624415
Japan,Potatoes,1999,303275,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,3.799382577624415
Japan,Potatoes,1999,303275,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,3.799382577624415
Japan,Potatoes,1999,303275,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,3.799382577624415
Japan,"Rice, paddy",1999,64143,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,0.80357364331568
Japan,"Rice, paddy",1999,64143,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,0.80357364331568
Japan,"Rice, paddy",1999,64143,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,0.80357364331568
Japan,"Rice, paddy",1999,64143,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,0.80357364331568
Japan,Soybeans,1999,17301,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,0.21674426832241367
Japan,Soybeans,1999,17301,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,0.21674426832241367
Japan,Soybeans,1999,17301,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,0.21674426832241367
Japan,Soybeans,1999,17301,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,0.21674426832241367
Japan,Sweet potatoes,1999,226517,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,2.8377701536089344
Japan,Sweet potatoes,1999,226517,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,2.8377701536089344
Japan,Sweet potatoes,1999,226517,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,2.8377701536089344
Japan,Sweet potatoes,1999,226517,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,2.8377701536089344
Japan,Wheat,1999,34544,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,0.43276192156115006
Japan,Wheat,1999,34544,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,0.43276192156115006
Japan,Wheat,1999,34544,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,0.43276192156115006
Japan,Wheat,1999,34544,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,0.43276192156115006
Japan,Yams,1999,217455,1668.0,79821.18,15.93,High,5.93,Moderate,Very High,104.70809792843691,2.7242428107075005
Japan,Yams,1999,217455,1668.0,79821.18,13.78,High,3.7799999999999994,Moderate,Very High,121.04499274310595,2.7242428107075005
Japan,Yams,1999,217455,1668.0,79821.18,15.66,High,5.66,Moderate,Very High,106.51340996168582,2.7242428107075005
Japan,Yams,1999,217455,1668.0,79821.18,15.79,High,5.789999999999999,Moderate,Very High,105.63647878404053,2.7242428107075005
Japan,Maize,2000,24713,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,0.30960066487785726
Japan,Maize,2000,24713,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,0.30960066487785726
Japan,Maize,2000,24713,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,0.30960066487785726
Japan,Maize,2000,24713,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,0.30960066487785726
Japan,Maize,2000,24713,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,0.30960066487785726
Japan,Potatoes,2000,306342,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,3.837805482135417
Japan,Potatoes,2000,306342,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,3.837805482135417
Japan,Potatoes,2000,306342,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,3.837805482135417
Japan,Potatoes,2000,306342,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,3.837805482135417
Japan,Potatoes,2000,306342,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,3.837805482135417
Japan,"Rice, paddy",2000,67023,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,0.8396538405741363
Japan,"Rice, paddy",2000,67023,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,0.8396538405741363
Japan,"Rice, paddy",2000,67023,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,0.8396538405741363
Japan,"Rice, paddy",2000,67023,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,0.8396538405741363
Japan,"Rice, paddy",2000,67023,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,0.8396538405741363
Japan,Soybeans,2000,19184,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,0.24033420284938348
Japan,Soybeans,2000,19184,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,0.24033420284938348
Japan,Soybeans,2000,19184,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,0.24033420284938348
Japan,Soybeans,2000,19184,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,0.24033420284938348
Japan,Soybeans,2000,19184,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,0.24033420284938348
Japan,Sweet potatoes,2000,247327,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,3.0984746344938214
Japan,Sweet potatoes,2000,247327,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,3.0984746344938214
Japan,Sweet potatoes,2000,247327,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,3.0984746344938214
Japan,Sweet potatoes,2000,247327,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,3.0984746344938214
Japan,Sweet potatoes,2000,247327,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,3.0984746344938214
Japan,Wheat,2000,37607,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,0.47113471468707074
Japan,Wheat,2000,37607,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,0.47113471468707074
Japan,Wheat,2000,37607,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,0.47113471468707074
Japan,Wheat,2000,37607,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,0.47113471468707074
Japan,Wheat,2000,37607,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,0.47113471468707074
Japan,Yams,2000,226577,1668.0,79821.18,15.92,High,5.92,Moderate,Very High,104.77386934673368,2.838521824385152
Japan,Yams,2000,226577,1668.0,79821.18,13.5,High,3.5,Moderate,Very High,123.55555555555556,2.838521824385152
Japan,Yams,2000,226577,1668.0,79821.18,15.95,High,5.949999999999999,Moderate,Very High,104.576802507837,2.838521824385152
Japan,Yams,2000,226577,1668.0,79821.18,15.58,High,5.58,Moderate,Very High,107.06033376123234,2.838521824385152
Japan,Yams,2000,226577,1668.0,79821.18,15.67,High,5.67,Moderate,Very High,106.44543714103382,2.838521824385152
Japan,Maize,2001,25000,1668.0,78735.45,15.86,High,5.859999999999999,Moderate,Very High,105.1702395964691,0.3175149501914298
Japan,Maize,2001,25000,1668.0,78735.45,13.13,High,3.130000000000001,Moderate,Very High,127.03731911652703,0.3175149501914298
Japan,Maize,2001,25000,1668.0,78735.45,15.97,High,5.970000000000001,Moderate,Very High,104.44583594239198,0.3175149501914298
Japan,Maize,2001,25000,1668.0,78735.45,15.4,High,5.4,Moderate,Very High,108.31168831168831,0.3175149501914298
Japan,Maize,2001,25000,1668.0,78735.45,15.47,High,5.470000000000001,Moderate,Very High,107.82159017453135,0.3175149501914298
Japan,Potatoes,2001,318172,1668.0,78735.45,15.86,High,5.859999999999999,Moderate,Very High,105.1702395964691,4.040974669292304
Japan,Potatoes,2001,318172,1668.0,78735.45,13.13,High,3.130000000000001,Moderate,Very High,127.03731911652703,4.040974669292304
Japan,Potatoes,2001,318172,1668.0,78735.45,15.97,High,5.970000000000001,Moderate,Very High,104.44583594239198,4.040974669292304
Japan,Potatoes,2001,318172,1668.0,78735.45,15.4,High,5.4,Moderate,Very High,108.31168831168831,4.040974669292304
Japan,Potatoes,2001,318172,1668.0,78735.45,15.47,High,5.470000000000001,Moderate,Very High,107.82159017453135,4.040974669292304
Japan,"Rice, paddy",2001,66354,1668.0,78735.45,15.86,High,5.859999999999999,Moderate,Very High,105.1702395964691,0.8427354802000853
Japan,"Rice, paddy",2001,66354,1668.0,78735.45,13.13,High,3.130000000000001,Moderate,Very High,127.03731911652703,0.8427354802000853
Japan,"Rice, paddy",2001,66354,1668.0,78735.45,15.97,High,5.970000000000001,Moderate,Very High,104.44583594239198,0.8427354802000853
Japan,"Rice, paddy",2001,66354,1668.0,78735.45,15.4,High,5.4,Moderate,Very High,108.31168831168831,0.8427354802000853
Japan,"Rice, paddy",2001,66354,1668.0,78735.45,15.47,High,5.470000000000001,Moderate,Very High,107.82159017453135,0.8427354802000853
Japan,Soybeans,2001,20195,1668.0,78735.45,15.86,High,5.859999999999999,Moderate,Very High,105.1702395964691,0.256488576764637
Japan,Soybeans,2001,20195,1668.0,78735.45,13.13,High,3.130000000000001,Moderate,Very High,127.03731911652703,0.256488576764637
Japan,Soybeans,2001,20195,1668.0,78735.45,15.97,High,5.970000000000001,Moderate,Very High,104.44583594239198,0.256488576764637
Japan,Soybeans,2001,20195,1668.0,78735.45,15.4,High,5.4,Moderate,Very High,108.31168831168831,0.256488576764637
Japan,Soybeans,2001,20195,1668.0,78735.45,15.47,High,5.470000000000001,Moderate,Very High,107.82159017453135,0.256488576764637
Japan,Sweet potatoes,2001,251300,1668.0,78735.45,15.86,High,5.859999999999999,Moderate,Very High,105.1702395964691,3.191660279324252
Japan,Sweet potatoes,2001,251300,1668.0,78735.45,13.13,High,3.130000000000001,Moderate,Very High,127.03731911652703,3.191660279324252
Japan,Sweet potatoes,2001,251300,1668.0,78735.45,15.97,High,5.970000000000001,Moderate,Very High,104.44583594239198,3.191660279324252
Japan,Sweet potatoes,2001,251300,1668.0,78735.45,15.4,High,5.4,Moderate,Very High,108.31168831168831,3.191660279324252
